employee_id,product_id,product_name,price,discount,stock,sold_quantity,rating,reviews,supplier,purchase_cost,profit,expiry_date,manufacturing_date,customer_gender,customer_type,payment_method,transaction_id,order_status,delivery_time,return_status,feedback,desercion_de_clientes
323,P3702,Item_A,2856,26,68,20,4.8,151,Supplier_C,3019,-905.56,2032-05-26,2031-05-26,Male,VIP,Credit Card,T52702,Pending,7,Returned,Average,posible abandono
310,P3703,Item_B,1484,10,176,66,1.0,478,Supplier_B,1135,200.5999999999999,2032-05-27,2031-05-27,Male,VIP,Mobile Payment,T52703,Completed,7,Returned,Good,posible abandono
407,P3704,Item_A,115,12,156,2,3.6,344,Supplier_B,3207,-3105.8,2032-05-28,2031-05-28,Female,New,Credit Card,T52704,Completed,2,Not Returned,Bad,posible cliente
716,P3705,Item_A,1155,4,170,63,1.2,282,Supplier_B,2095,-986.2,2032-05-29,2031-05-29,Male,Regular,Mobile Payment,T52705,Cancelled,7,Not Returned,Average,posible abandono
528,P3706,Item_D,4443,43,189,26,2.4,179,Supplier_A,3784,-1251.4899999999998,2032-05-30,2031-05-30,Male,VIP,Credit Card,T52706,Completed,9,Returned,Good,posible abandono
185,P3707,Item_C,2737,31,30,5,3.5,237,Supplier_C,129,1759.53,2032-05-31,2031-05-31,Female,Regular,Credit Card,T52707,Completed,5,Returned,Average,posible abandono
315,P3708,Item_B,3642,3,134,20,2.0,53,Supplier_C,3481,51.73999999999978,2032-06-01,2031-06-01,Female,New,Cash,T52708,Pending,9,Returned,Bad,posible abandono
453,P3709,Item_D,3641,6,20,21,2.4,125,Supplier_B,2718,704.54,2032-06-02,2031-06-02,Male,Regular,Credit Card,T52709,Completed,2,Not Returned,Average,abandono
388,P3710,Item_A,2351,22,97,79,1.4,232,Supplier_A,2883,-1049.22,2032-06-03,2031-06-03,Male,VIP,Mobile Payment,T52710,Completed,8,Not Returned,Good,cliente
281,P3711,Item_C,3346,10,84,58,2.5,305,Supplier_C,3616,-604.5999999999999,2032-06-04,2031-06-04,Male,VIP,Mobile Payment,T52711,Completed,14,Returned,Average,posible abandono
930,P3712,Item_A,4031,32,123,31,4.0,239,Supplier_C,2186,555.0799999999999,2032-06-05,2031-06-05,Female,New,Credit Card,T52712,Pending,14,Not Returned,Good,posible abandono
189,P3713,Item_C,4362,31,72,49,3.9,65,Supplier_A,989,2020.78,2032-06-06,2031-06-06,Male,VIP,Cash,T52713,Cancelled,13,Returned,Bad,posible abandono
235,P3714,Item_D,677,13,77,10,3.8,491,Supplier_B,235,353.99,2032-06-07,2031-06-07,Male,Regular,Cash,T52714,Completed,8,Returned,Bad,posible abandono
737,P3715,Item_C,3178,37,140,47,1.4,465,Supplier_B,3162,-1159.86,2032-06-08,2031-06-08,Male,VIP,Cash,T52715,Pending,4,Not Returned,Average,posible abandono
276,P3716,Item_B,2197,26,168,51,1.1,55,Supplier_C,3847,-2221.2200000000003,2032-06-09,2031-06-09,Male,Regular,Cash,T52716,Completed,6,Returned,Good,posible abandono
675,P3717,Item_A,2754,3,125,65,2.7,297,Supplier_B,1714,957.38,2032-06-10,2031-06-10,Male,New,Credit Card,T52717,Cancelled,8,Not Returned,Average,posible abandono
475,P3718,Item_C,4257,40,116,18,4.5,291,Supplier_C,324,2230.2,2032-06-11,2031-06-11,Female,Regular,Cash,T52718,Pending,1,Not Returned,Good,posible abandono
399,P3719,Item_B,3934,25,69,34,2.3,301,Supplier_A,1755,1195.5,2032-06-12,2031-06-12,Male,VIP,Mobile Payment,T52719,Cancelled,12,Not Returned,Average,posible abandono
305,P3720,Item_A,704,38,38,75,3.2,259,Supplier_B,2774,-2337.52,2032-06-13,2031-06-13,Male,Regular,Mobile Payment,T52720,Completed,2,Returned,Bad,posible abandono
874,P3721,Item_C,1423,44,148,20,4.1,496,Supplier_A,2167,-1370.12,2032-06-14,2031-06-14,Female,VIP,Cash,T52721,Completed,12,Not Returned,Average,abandono
193,P3722,Item_D,1632,6,55,33,4.4,161,Supplier_B,2775,-1240.92,2032-06-15,2031-06-15,Male,Regular,Mobile Payment,T52722,Completed,3,Returned,Good,posible abandono
710,P3723,Item_B,1420,4,170,14,3.5,409,Supplier_B,201,1162.2,2032-06-16,2031-06-16,Male,Regular,Mobile Payment,T52723,Cancelled,14,Returned,Good,posible abandono
137,P3724,Item_D,3066,32,109,53,2.4,434,Supplier_B,925,1159.88,2032-06-17,2031-06-17,Male,VIP,Mobile Payment,T52724,Completed,14,Returned,Good,posible abandono
347,P3725,Item_C,3800,18,162,31,3.1,277,Supplier_A,1664,1452.0,2032-06-18,2031-06-18,Female,New,Mobile Payment,T52725,Completed,12,Returned,Average,posible abandono
406,P3726,Item_D,4654,29,50,21,3.6,126,Supplier_B,3454,-149.65999999999983,2032-06-19,2031-06-19,Male,Regular,Mobile Payment,T52726,Completed,4,Returned,Bad,posible abandono
812,P3727,Item_B,81,2,83,40,4.7,36,Supplier_C,3546,-3466.62,2032-06-20,2031-06-20,Female,New,Cash,T52727,Pending,2,Not Returned,Bad,posible abandono
770,P3728,Item_A,3923,11,123,18,4.3,451,Supplier_B,1897,1594.4700000000005,2032-06-21,2031-06-21,Male,New,Cash,T52728,Cancelled,10,Not Returned,Bad,posible abandono
407,P3729,Item_C,587,13,125,68,3.7,420,Supplier_C,3685,-3174.31,2032-06-22,2031-06-22,Female,Regular,Mobile Payment,T52729,Cancelled,1,Not Returned,Average,posible abandono
619,P3730,Item_B,3189,3,7,65,3.6,71,Supplier_C,1544,1549.33,2032-06-23,2031-06-23,Male,VIP,Credit Card,T52730,Cancelled,14,Not Returned,Average,posible abandono
688,P3731,Item_D,2224,27,168,92,4.9,247,Supplier_A,160,1463.52,2032-06-24,2031-06-24,Male,VIP,Cash,T52731,Pending,12,Not Returned,Bad,posible abandono
937,P3732,Item_C,1849,12,66,63,3.4,220,Supplier_A,2722,-1094.88,2032-06-25,2031-06-25,Female,New,Mobile Payment,T52732,Cancelled,5,Not Returned,Bad,posible abandono
958,P3733,Item_A,1100,40,194,30,2.4,175,Supplier_A,1505,-845.0,2032-06-26,2031-06-26,Male,VIP,Credit Card,T52733,Completed,7,Not Returned,Average,abandono
804,P3734,Item_A,4167,36,30,97,2.5,497,Supplier_B,1593,1073.88,2032-06-27,2031-06-27,Male,VIP,Credit Card,T52734,Completed,4,Not Returned,Average,abandono
272,P3735,Item_C,4546,5,7,53,4.7,481,Supplier_C,1632,2686.7,2032-06-28,2031-06-28,Female,New,Cash,T52735,Pending,8,Not Returned,Bad,posible abandono
898,P3736,Item_A,118,49,25,7,1.2,423,Supplier_B,271,-210.82,2032-06-29,2031-06-29,Male,Regular,Mobile Payment,T52736,Cancelled,1,Returned,Bad,posible abandono
906,P3737,Item_C,4244,2,179,70,5.0,210,Supplier_B,2296,1863.12,2032-06-30,2031-06-30,Male,VIP,Credit Card,T52737,Completed,12,Returned,Good,posible abandono
976,P3738,Item_B,3783,39,122,29,4.2,422,Supplier_A,534,1773.63,2032-07-01,2031-07-01,Female,VIP,Cash,T52738,Pending,7,Returned,Bad,posible abandono
423,P3739,Item_A,2612,4,85,33,2.4,203,Supplier_B,1815,692.52,2032-07-02,2031-07-02,Female,VIP,Credit Card,T52739,Completed,7,Not Returned,Average,abandono
759,P3740,Item_A,2151,16,58,25,2.6,346,Supplier_C,195,1611.84,2032-07-03,2031-07-03,Male,VIP,Mobile Payment,T52740,Cancelled,3,Not Returned,Good,posible abandono
120,P3741,Item_A,386,42,21,7,2.1,10,Supplier_C,1489,-1265.12,2032-07-04,2031-07-04,Female,VIP,Mobile Payment,T52741,Completed,8,Returned,Good,posible abandono
633,P3742,Item_D,4777,10,11,82,2.6,193,Supplier_C,3563,736.3000000000002,2032-07-05,2031-07-05,Male,Regular,Credit Card,T52742,Pending,1,Not Returned,Average,posible abandono
536,P3743,Item_B,3602,37,128,76,4.2,247,Supplier_A,1019,1250.2600000000002,2032-07-06,2031-07-06,Male,Regular,Mobile Payment,T52743,Cancelled,14,Not Returned,Average,posible abandono
381,P3744,Item_A,2635,12,49,77,3.4,55,Supplier_B,1333,985.8000000000002,2032-07-07,2031-07-07,Female,Regular,Cash,T52744,Pending,9,Not Returned,Bad,posible abandono
281,P3745,Item_A,937,41,84,31,3.4,481,Supplier_C,894,-341.1700000000001,2032-07-08,2031-07-08,Female,VIP,Credit Card,T52745,Completed,7,Returned,Average,posible abandono
241,P3746,Item_D,422,12,111,81,2.9,227,Supplier_B,867,-495.64,2032-07-09,2031-07-09,Female,Regular,Mobile Payment,T52746,Cancelled,6,Returned,Bad,posible abandono
140,P3747,Item_C,3467,39,188,51,1.3,425,Supplier_A,2568,-453.1300000000001,2032-07-10,2031-07-10,Male,New,Cash,T52747,Completed,9,Returned,Average,posible abandono
727,P3748,Item_C,4999,19,125,95,2.0,408,Supplier_A,223,3826.19,2032-07-11,2031-07-11,Female,Regular,Cash,T52748,Cancelled,9,Not Returned,Good,posible abandono
791,P3749,Item_C,640,28,176,7,5.0,253,Supplier_A,3248,-2787.2,2032-07-12,2031-07-12,Female,Regular,Mobile Payment,T52749,Pending,4,Not Returned,Good,posible abandono
695,P3750,Item_B,472,25,118,20,2.0,226,Supplier_C,824,-470.0,2032-07-13,2031-07-13,Female,Regular,Credit Card,T52750,Pending,7,Not Returned,Bad,posible abandono
486,P3751,Item_D,2668,34,123,96,2.2,365,Supplier_B,3666,-1905.12,2032-07-14,2031-07-14,Female,VIP,Credit Card,T52751,Pending,4,Not Returned,Average,posible abandono
233,P3752,Item_B,1577,48,60,0,4.5,24,Supplier_B,1777,-956.96,2032-07-15,2031-07-15,Female,Regular,Mobile Payment,T52752,Cancelled,6,Returned,Bad,posible abandono
957,P3753,Item_C,3213,13,89,63,5.0,101,Supplier_A,2184,611.31,2032-07-16,2031-07-16,Female,Regular,Cash,T52753,Cancelled,11,Not Returned,Average,posible abandono
702,P3754,Item_C,1351,5,199,12,4.9,217,Supplier_B,540,743.45,2032-07-17,2031-07-17,Male,VIP,Mobile Payment,T52754,Pending,8,Returned,Good,posible abandono
727,P3755,Item_D,3644,20,4,81,2.0,19,Supplier_A,3441,-525.8000000000002,2032-07-18,2031-07-18,Female,New,Credit Card,T52755,Cancelled,14,Returned,Bad,posible abandono
439,P3756,Item_C,3465,38,50,35,4.4,134,Supplier_B,3390,-1241.6999999999998,2032-07-19,2031-07-19,Male,Regular,Cash,T52756,Pending,11,Returned,Bad,posible abandono
301,P3757,Item_B,857,47,113,99,1.6,284,Supplier_A,284,170.20999999999998,2032-07-20,2031-07-20,Male,VIP,Cash,T52757,Cancelled,12,Not Returned,Bad,posible abandono
769,P3758,Item_B,2490,33,165,4,3.6,403,Supplier_C,308,1360.3,2032-07-21,2031-07-21,Male,VIP,Credit Card,T52758,Cancelled,1,Not Returned,Bad,posible abandono
168,P3759,Item_C,3313,45,88,33,1.6,206,Supplier_A,3949,-2126.85,2032-07-22,2031-07-22,Male,Regular,Cash,T52759,Completed,13,Returned,Average,posible abandono
948,P3760,Item_D,250,3,198,10,4.7,293,Supplier_A,584,-341.5,2032-07-23,2031-07-23,Female,Regular,Cash,T52760,Cancelled,7,Not Returned,Bad,posible abandono
470,P3761,Item_A,4561,34,58,92,3.7,166,Supplier_A,1098,1912.26,2032-07-24,2031-07-24,Female,Regular,Credit Card,T52761,Completed,7,Not Returned,Bad,cliente
142,P3762,Item_B,3954,16,154,14,1.5,411,Supplier_B,528,2793.36,2032-07-25,2031-07-25,Female,Regular,Cash,T52762,Pending,11,Returned,Average,posible abandono
771,P3763,Item_C,1916,49,20,64,4.4,146,Supplier_C,2131,-1153.84,2032-07-26,2031-07-26,Male,New,Credit Card,T52763,Cancelled,13,Returned,Good,posible abandono
780,P3764,Item_C,4039,6,136,17,4.6,400,Supplier_C,1167,2629.66,2032-07-27,2031-07-27,Male,VIP,Cash,T52764,Completed,1,Returned,Bad,posible abandono
352,P3765,Item_C,871,11,198,3,1.0,479,Supplier_C,3812,-3036.81,2032-07-28,2031-07-28,Male,Regular,Mobile Payment,T52765,Cancelled,7,Returned,Bad,posible abandono
650,P3766,Item_D,3598,2,37,50,1.5,242,Supplier_C,1862,1664.04,2032-07-29,2031-07-29,Female,VIP,Cash,T52766,Cancelled,14,Not Returned,Average,posible abandono
550,P3767,Item_D,1088,24,137,2,1.5,389,Supplier_A,515,311.88,2032-07-30,2031-07-30,Female,Regular,Mobile Payment,T52767,Cancelled,3,Returned,Good,posible abandono
333,P3768,Item_C,4695,22,131,58,3.2,315,Supplier_A,3868,-205.9000000000001,2032-07-31,2031-07-31,Female,VIP,Credit Card,T52768,Pending,5,Returned,Bad,posible abandono
547,P3769,Item_C,2642,24,193,29,4.7,472,Supplier_B,3268,-1260.08,2032-08-01,2031-08-01,Male,Regular,Mobile Payment,T52769,Pending,1,Not Returned,Bad,posible abandono
774,P3770,Item_B,488,37,11,49,2.3,312,Supplier_A,3740,-3432.56,2032-08-02,2031-08-02,Female,Regular,Mobile Payment,T52770,Cancelled,8,Not Returned,Bad,posible abandono
125,P3771,Item_C,2807,19,130,4,4.2,27,Supplier_A,395,1878.67,2032-08-03,2031-08-03,Male,Regular,Cash,T52771,Pending,1,Not Returned,Bad,posible abandono
318,P3772,Item_D,372,13,41,88,1.8,193,Supplier_B,623,-299.36,2032-08-04,2031-08-04,Male,New,Credit Card,T52772,Pending,7,Returned,Average,posible abandono
201,P3773,Item_B,4259,40,108,77,1.8,417,Supplier_A,53,2502.4,2032-08-05,2031-08-05,Female,New,Cash,T52773,Cancelled,5,Not Returned,Bad,posible abandono
623,P3774,Item_D,1963,49,76,45,4.3,190,Supplier_B,2424,-1422.87,2032-08-06,2031-08-06,Male,New,Mobile Payment,T52774,Cancelled,3,Not Returned,Average,posible abandono
353,P3775,Item_C,2179,16,124,69,4.4,117,Supplier_B,920,910.36,2032-08-07,2031-08-07,Male,New,Cash,T52775,Cancelled,8,Returned,Bad,posible abandono
475,P3776,Item_B,726,16,189,63,1.8,107,Supplier_A,476,133.84000000000003,2032-08-08,2031-08-08,Male,New,Credit Card,T52776,Cancelled,13,Not Returned,Average,posible abandono
545,P3777,Item_D,795,47,64,50,4.1,463,Supplier_B,2721,-2299.65,2032-08-09,2031-08-09,Male,VIP,Credit Card,T52777,Pending,9,Returned,Average,posible abandono
790,P3778,Item_D,4671,15,185,29,3.8,260,Supplier_A,2807,1163.35,2032-08-10,2031-08-10,Male,Regular,Credit Card,T52778,Cancelled,4,Not Returned,Average,posible abandono
535,P3779,Item_A,800,1,67,30,4.9,27,Supplier_B,2414,-1622.0,2032-08-11,2031-08-11,Male,Regular,Cash,T52779,Cancelled,1,Not Returned,Average,posible abandono
801,P3780,Item_A,4607,42,112,27,3.1,393,Supplier_B,445,2227.06,2032-08-12,2031-08-12,Male,New,Credit Card,T52780,Cancelled,2,Returned,Average,posible abandono
183,P3781,Item_B,908,24,10,41,1.4,250,Supplier_C,3446,-2755.92,2032-08-13,2031-08-13,Female,VIP,Cash,T52781,Cancelled,7,Not Returned,Bad,posible abandono
390,P3782,Item_A,3984,31,138,64,3.0,472,Supplier_A,3219,-470.04,2032-08-14,2031-08-14,Male,New,Mobile Payment,T52782,Pending,6,Not Returned,Average,posible abandono
491,P3783,Item_B,4541,46,131,11,4.1,206,Supplier_A,2283,169.13999999999987,2032-08-15,2031-08-15,Male,VIP,Credit Card,T52783,Cancelled,11,Not Returned,Average,posible abandono
399,P3784,Item_B,1556,28,116,85,3.0,325,Supplier_A,480,640.3199999999999,2032-08-16,2031-08-16,Female,New,Mobile Payment,T52784,Completed,5,Not Returned,Average,posible cliente
373,P3785,Item_D,216,48,156,60,4.1,376,Supplier_A,3400,-3287.68,2032-08-17,2031-08-17,Female,VIP,Cash,T52785,Pending,12,Not Returned,Average,posible abandono
339,P3786,Item_B,581,2,23,37,1.0,279,Supplier_B,391,178.38,2032-08-18,2031-08-18,Male,Regular,Mobile Payment,T52786,Completed,11,Returned,Good,posible abandono
572,P3787,Item_C,2161,21,141,59,3.2,228,Supplier_B,1675,32.190000000000055,2032-08-19,2031-08-19,Female,New,Cash,T52787,Completed,11,Returned,Average,posible abandono
933,P3788,Item_B,1968,5,99,63,3.1,319,Supplier_B,1823,46.59999999999991,2032-08-20,2031-08-20,Female,VIP,Mobile Payment,T52788,Cancelled,5,Returned,Bad,posible abandono
454,P3789,Item_D,4158,49,99,93,2.7,244,Supplier_B,505,1615.58,2032-08-21,2031-08-21,Female,New,Cash,T52789,Cancelled,4,Not Returned,Bad,posible abandono
230,P3790,Item_A,4688,0,70,73,3.7,230,Supplier_B,807,3881.0,2032-08-22,2031-08-22,Male,New,Mobile Payment,T52790,Cancelled,5,Not Returned,Bad,posible abandono
723,P3791,Item_D,3998,10,32,7,4.9,338,Supplier_C,2707,891.1999999999998,2032-08-23,2031-08-23,Male,Regular,Credit Card,T52791,Pending,8,Not Returned,Average,posible abandono
329,P3792,Item_D,2276,35,73,65,2.0,246,Supplier_C,2471,-991.6,2032-08-24,2031-08-24,Female,VIP,Credit Card,T52792,Cancelled,7,Not Returned,Good,posible abandono
712,P3793,Item_B,2905,24,191,65,3.0,135,Supplier_C,3314,-1106.1999999999998,2032-08-25,2031-08-25,Female,VIP,Mobile Payment,T52793,Cancelled,13,Not Returned,Good,posible abandono
590,P3794,Item_B,2688,44,20,40,3.7,467,Supplier_A,1038,467.28,2032-08-26,2031-08-26,Female,Regular,Credit Card,T52794,Completed,2,Not Returned,Good,cliente
653,P3795,Item_B,3760,33,168,53,2.0,380,Supplier_B,1701,818.1999999999998,2032-08-27,2031-08-27,Male,New,Cash,T52795,Completed,10,Not Returned,Bad,posible cliente
466,P3796,Item_C,134,49,111,14,2.7,30,Supplier_C,992,-923.66,2032-08-28,2031-08-28,Male,New,Mobile Payment,T52796,Pending,14,Returned,Bad,posible abandono
923,P3797,Item_D,1093,23,2,1,2.6,149,Supplier_C,296,545.61,2032-08-29,2031-08-29,Male,VIP,Credit Card,T52797,Pending,9,Not Returned,Average,posible abandono
833,P3798,Item_B,4379,2,102,55,3.6,14,Supplier_B,1494,2797.42,2032-08-30,2031-08-30,Male,VIP,Cash,T52798,Cancelled,12,Not Returned,Bad,posible abandono
136,P3799,Item_A,435,28,178,53,4.5,63,Supplier_C,2540,-2226.8,2032-08-31,2031-08-31,Female,Regular,Credit Card,T52799,Completed,4,Returned,Bad,posible abandono
780,P3800,Item_A,3711,29,29,65,4.3,289,Supplier_A,3824,-1189.19,2032-09-01,2031-09-01,Female,Regular,Cash,T52800,Cancelled,9,Not Returned,Average,posible abandono
657,P3801,Item_B,2800,37,139,72,3.0,170,Supplier_C,2092,-328.0,2032-09-02,2031-09-02,Female,Regular,Mobile Payment,T52801,Pending,3,Not Returned,Good,posible abandono
997,P3802,Item_D,1856,30,178,43,3.4,149,Supplier_C,2801,-1501.8,2032-09-03,2031-09-03,Male,New,Credit Card,T52802,Cancelled,11,Returned,Good,posible abandono
462,P3803,Item_B,4693,46,114,8,5.0,469,Supplier_C,1243,1291.2199999999998,2032-09-04,2031-09-04,Female,New,Credit Card,T52803,Completed,12,Returned,Good,posible abandono
420,P3804,Item_C,3912,47,29,59,4.3,255,Supplier_C,2390,-316.6400000000003,2032-09-05,2031-09-05,Female,VIP,Cash,T52804,Completed,5,Not Returned,Bad,cliente
238,P3805,Item_A,4881,6,100,65,2.4,36,Supplier_C,791,3797.14,2032-09-06,2031-09-06,Female,Regular,Credit Card,T52805,Completed,8,Not Returned,Good,cliente
998,P3806,Item_A,3863,45,91,94,2.6,472,Supplier_C,1653,471.6500000000001,2032-09-07,2031-09-07,Male,VIP,Mobile Payment,T52806,Cancelled,1,Returned,Bad,posible abandono
716,P3807,Item_A,4661,13,51,51,2.3,50,Supplier_B,345,3710.07,2032-09-08,2031-09-08,Female,New,Cash,T52807,Completed,8,Not Returned,Average,posible cliente
316,P3808,Item_B,927,40,75,17,3.7,413,Supplier_B,135,421.2000000000001,2032-09-09,2031-09-09,Female,VIP,Credit Card,T52808,Completed,10,Not Returned,Good,cliente
969,P3809,Item_B,2050,12,71,76,1.4,492,Supplier_C,3842,-2038.0,2032-09-10,2031-09-10,Female,New,Cash,T52809,Pending,13,Not Returned,Good,posible abandono
281,P3810,Item_D,3176,33,186,14,2.4,181,Supplier_A,3363,-1235.08,2032-09-11,2031-09-11,Male,New,Credit Card,T52810,Pending,10,Not Returned,Bad,posible abandono
977,P3811,Item_C,1689,9,46,25,2.4,287,Supplier_B,234,1302.99,2032-09-12,2031-09-12,Male,Regular,Mobile Payment,T52811,Pending,3,Not Returned,Good,posible abandono
592,P3812,Item_B,2447,0,150,56,2.0,499,Supplier_C,533,1914.0,2032-09-13,2031-09-13,Female,VIP,Cash,T52812,Pending,8,Not Returned,Bad,posible abandono
289,P3813,Item_A,618,29,132,19,2.1,8,Supplier_B,2870,-2431.2200000000003,2032-09-14,2031-09-14,Female,New,Cash,T52813,Pending,11,Returned,Average,posible abandono
950,P3814,Item_A,3741,2,153,79,4.0,118,Supplier_C,2409,1257.1799999999998,2032-09-15,2031-09-15,Female,New,Mobile Payment,T52814,Completed,6,Returned,Average,posible abandono
872,P3815,Item_A,1782,30,99,39,4.0,270,Supplier_A,1280,-32.59999999999991,2032-09-16,2031-09-16,Male,New,Cash,T52815,Pending,5,Not Returned,Good,posible abandono
593,P3816,Item_D,2889,12,14,52,1.2,319,Supplier_A,315,2227.32,2032-09-17,2031-09-17,Female,New,Cash,T52816,Completed,1,Returned,Average,posible abandono
737,P3817,Item_B,3630,31,155,47,3.9,236,Supplier_B,780,1724.6999999999998,2032-09-18,2031-09-18,Female,VIP,Cash,T52817,Completed,7,Not Returned,Average,abandono
992,P3818,Item_B,4525,21,114,92,3.8,56,Supplier_C,2214,1360.75,2032-09-19,2031-09-19,Female,Regular,Credit Card,T52818,Cancelled,10,Returned,Average,posible abandono
452,P3819,Item_D,2780,15,86,10,4.0,227,Supplier_B,2820,-457.0,2032-09-20,2031-09-20,Female,VIP,Mobile Payment,T52819,Pending,14,Not Returned,Average,posible abandono
322,P3820,Item_C,204,15,80,56,1.5,491,Supplier_B,1110,-936.6,2032-09-21,2031-09-21,Male,Regular,Credit Card,T52820,Completed,1,Returned,Average,posible abandono
823,P3821,Item_C,4413,1,177,36,1.9,277,Supplier_A,2986,1382.87,2032-09-22,2031-09-22,Male,New,Credit Card,T52821,Cancelled,2,Returned,Average,posible abandono
212,P3822,Item_B,1707,46,28,43,5.0,93,Supplier_B,3419,-2497.2200000000003,2032-09-23,2031-09-23,Female,VIP,Mobile Payment,T52822,Pending,11,Returned,Good,posible abandono
218,P3823,Item_D,1275,5,193,72,1.5,346,Supplier_B,1389,-177.75,2032-09-24,2031-09-24,Female,Regular,Cash,T52823,Completed,9,Not Returned,Good,cliente
512,P3824,Item_B,1514,31,141,23,4.3,363,Supplier_C,1897,-852.3399999999999,2032-09-25,2031-09-25,Female,New,Mobile Payment,T52824,Completed,3,Returned,Good,posible abandono
929,P3825,Item_A,4517,13,185,56,2.8,307,Supplier_B,2001,1928.79,2032-09-26,2031-09-26,Male,Regular,Mobile Payment,T52825,Cancelled,6,Not Returned,Good,posible abandono
958,P3826,Item_D,3348,11,41,14,4.7,264,Supplier_B,3868,-888.2799999999997,2032-09-27,2031-09-27,Male,New,Mobile Payment,T52826,Cancelled,10,Not Returned,Bad,posible abandono
489,P3827,Item_D,2070,30,21,87,2.3,454,Supplier_C,254,1195.0,2032-09-28,2031-09-28,Male,New,Cash,T52827,Completed,6,Returned,Good,posible abandono
535,P3828,Item_C,2696,25,190,37,4.1,126,Supplier_B,1611,411.0,2032-09-29,2031-09-29,Female,New,Cash,T52828,Pending,11,Returned,Average,posible abandono
526,P3829,Item_D,2816,11,156,87,1.8,223,Supplier_C,3015,-508.7600000000002,2032-09-30,2031-09-30,Female,Regular,Cash,T52829,Pending,1,Returned,Bad,posible abandono
341,P3830,Item_C,301,17,104,37,1.5,334,Supplier_B,766,-516.1700000000001,2032-10-01,2031-10-01,Female,VIP,Mobile Payment,T52830,Pending,10,Returned,Good,posible abandono
701,P3831,Item_D,3847,40,62,68,2.5,316,Supplier_C,1454,854.1999999999998,2032-10-02,2031-10-02,Male,VIP,Cash,T52831,Completed,14,Returned,Good,posible abandono
145,P3832,Item_D,1207,34,101,28,1.7,316,Supplier_C,3631,-2834.38,2032-10-03,2031-10-03,Female,Regular,Cash,T52832,Pending,9,Not Returned,Average,posible abandono
727,P3833,Item_D,1872,4,176,41,2.8,322,Supplier_C,740,1057.12,2032-10-04,2031-10-04,Male,New,Credit Card,T52833,Cancelled,7,Not Returned,Bad,posible abandono
628,P3834,Item_D,1730,9,60,0,2.3,146,Supplier_A,1067,507.3,2032-10-05,2031-10-05,Female,VIP,Credit Card,T52834,Completed,1,Not Returned,Bad,cliente
179,P3835,Item_A,2849,34,67,83,4.6,228,Supplier_C,3826,-1945.66,2032-10-06,2031-10-06,Male,VIP,Mobile Payment,T52835,Cancelled,5,Not Returned,Bad,posible abandono
576,P3836,Item_D,267,46,129,87,2.1,473,Supplier_A,3215,-3070.82,2032-10-07,2031-10-07,Female,VIP,Mobile Payment,T52836,Pending,10,Not Returned,Bad,posible abandono
366,P3837,Item_A,2733,33,61,30,2.1,17,Supplier_A,3039,-1207.89,2032-10-08,2031-10-08,Male,New,Mobile Payment,T52837,Cancelled,3,Returned,Good,posible abandono
712,P3838,Item_B,427,5,182,66,4.1,327,Supplier_B,3529,-3123.35,2032-10-09,2031-10-09,Male,Regular,Cash,T52838,Pending,8,Not Returned,Good,posible abandono
270,P3839,Item_B,1233,35,172,75,3.9,222,Supplier_B,2988,-2186.55,2032-10-10,2031-10-10,Female,Regular,Cash,T52839,Pending,14,Returned,Average,posible abandono
982,P3840,Item_B,476,44,51,26,1.8,482,Supplier_B,558,-291.44,2032-10-11,2031-10-11,Female,VIP,Mobile Payment,T52840,Pending,3,Returned,Bad,posible abandono
892,P3841,Item_C,3848,40,175,52,4.7,335,Supplier_B,3988,-1679.1999999999998,2032-10-12,2031-10-12,Male,New,Cash,T52841,Cancelled,9,Returned,Bad,posible abandono
775,P3842,Item_D,3969,16,25,72,4.3,87,Supplier_C,2540,793.96,2032-10-13,2031-10-13,Male,Regular,Mobile Payment,T52842,Pending,10,Not Returned,Bad,posible abandono
704,P3843,Item_D,543,10,108,87,1.4,368,Supplier_A,3485,-2996.3,2032-10-14,2031-10-14,Male,Regular,Mobile Payment,T52843,Completed,11,Not Returned,Good,cliente
277,P3844,Item_D,4248,49,163,77,3.8,315,Supplier_A,905,1261.48,2032-10-15,2031-10-15,Male,New,Cash,T52844,Pending,5,Not Returned,Good,posible abandono
555,P3845,Item_B,4097,35,8,21,1.7,484,Supplier_A,735,1928.05,2032-10-16,2031-10-16,Female,New,Mobile Payment,T52845,Cancelled,13,Not Returned,Average,posible abandono
467,P3846,Item_C,2126,39,180,58,1.9,379,Supplier_B,1330,-33.13999999999987,2032-10-17,2031-10-17,Male,Regular,Cash,T52846,Pending,9,Not Returned,Bad,posible abandono
774,P3847,Item_D,2885,28,114,25,1.9,73,Supplier_A,2353,-275.8000000000002,2032-10-18,2031-10-18,Female,New,Mobile Payment,T52847,Pending,11,Returned,Average,posible abandono
218,P3848,Item_A,3279,29,56,70,2.7,62,Supplier_B,156,2172.09,2032-10-19,2031-10-19,Female,VIP,Cash,T52848,Cancelled,14,Returned,Average,posible abandono
256,P3849,Item_B,3982,16,103,72,4.7,123,Supplier_C,2919,425.8800000000001,2032-10-20,2031-10-20,Male,New,Credit Card,T52849,Completed,7,Not Returned,Average,posible cliente
675,P3850,Item_A,4041,31,168,22,2.8,498,Supplier_A,1252,1536.29,2032-10-21,2031-10-21,Male,New,Mobile Payment,T52850,Cancelled,12,Not Returned,Good,posible abandono
